Age,Workclass,Education,Marital status,Occupation,Race,Sex,Native country,Income
[40-60[,Government,Secondary education,Divorced,Nontechnical,White,Female,North America,<=50K
[40-60[,Government,Secondary education,Divorced,Nontechnical,White,Female,North America,<=50K
[40-60[,Government,Secondary education,Divorced,Nontechnical,White,Female,North America,<=50K
[40-60[,Government,Secondary education,Divorced,Nontechnical,White,Female,North America,<=50K
[40-60[,Government,Secondary education,Divorced,Nontechnical,White,Female,North America,<=50K
[40-60[,Government,Secondary education,Divorced,Nontechnical,White,Female,North America,<=50K
[40-60[,Government,Secondary education,Divorced,Nontechnical,White,Female,North America,<=50K
[40-60[,Government,Secondary education,Divorced,Nontechnical,White,Female,North America,<=50K
[40-60[,Government,Higher education,Married-civ-spouse,Nontechnical,Black,Male,North America,>50K
[40-60[,Government,Higher education,Married-civ-spouse,Nontechnical,Black,Male,North America,>50K
[40-60[,Government,Higher education,Married-civ-spouse,Nontechnical,Black,Male,North America,>50K
[40-60[,Government,Higher education,Married-civ-spouse,Nontechnical,Black,Male,North America,>50K
[40-60[,Government,Higher education,Married-civ-spouse,Nontechnical,Black,Male,North America,>50K
[40-60[,Government,Higher education,Married-civ-spouse,Nontechnical,Black,Male,North America,>50K
[40-60[,Government,Higher education,Married-civ-spouse,Nontechnical,Black,Male,North America,>50K
[40-60[,Government,Higher education,Married-civ-spouse,Nontechnical,Black,Male,North America,>50K
[40-60[,Government,Higher education,Married-civ-spouse,Nontechnical,Black,Male,North America,>50K
[40-60[,Government,Higher education,Married-civ-spouse,Nontechnical,Black,Male,North America,>50K
[40-60[,Government,Higher education,Married-civ-spouse,Nontechnical,Black,Male,North America,>50K
[40-60[,Government,Higher education,Married-civ-spouse,Nontechnical,Black,Male,North America,>50K
[40-60[,Government,Higher education,Married-civ-spouse,Nontechnical,Black,Male,North America,>50K
[40-60[,Government,Higher education,Married-civ-spouse,Nontechnical,Black,Male,North America,>50K
[20-40[,Government,Higher education,Married-civ-spouse,Nontechnical,White,Male,North America,<=50K
[20-40[,Government,Higher education,Married-civ-spouse,Nontechnical,White,Male,North America,<=50K
[20-40[,Government,Higher education,Married-civ-spouse,Nontechnical,White,Male,North America,<=50K
[20-40[,Government,Higher education,Married-civ-spouse,Nontechnical,White,Male,North America,<=50K
[20-40[,Government,Higher education,Married-civ-spouse,Nontechnical,White,Male,North America,<=50K
[20-40[,Government,Higher education,Married-civ-spouse,Nontechnical,White,Male,North America,<=50K
[20-40[,Government,Higher education,Married-civ-spouse,Nontechnical,White,Male,North America,<=50K
[20-40[,Government,Higher education,Married-civ-spouse,Nontechnical,White,Male,North America,<=50K
[20-40[,Government,Higher education,Married-civ-spouse,Nontechnical,White,Male,North America,<=50K
[20-40[,Government,Higher education,Married-civ-spouse,Nontechnical,White,Male,North America,<=50K
[20-40[,Government,Higher education,Married-civ-spouse,Nontechnical,White,Male,North America,<=50K
[20-40[,Government,Higher education,Married-civ-spouse,Nontechnical,White,Male,North America,<=50K
[20-40[,Government,Higher education,Married-civ-spouse,Nontechnical,White,Male,North America,<=50K
[20-40[,Government,Higher education,Married-civ-spouse,Nontechnical,White,Male,North America,<=50K
[20-40[,Government,Higher education,Married-civ-spouse,Nontechnical,White,Male,North America,<=50K
[20-40[,Government,Higher education,Married-civ-spouse,Nontechnical,White,Male,North America,<=50K
[20-40[,Government,Higher education,Married-civ-spouse,Nontechnical,White,Male,North America,<=50K
[20-40[,Government,Higher education,Married-civ-spouse,Nontechnical,White,Male,North America,<=50K
[20-40[,Government,Higher education,Married-civ-spouse,Nontechnical,White,Male,North America,<=50K
[20-40[,Government,Higher education,Married-civ-spouse,Nontechnical,White,Male,North America,<=50K
[20-40[,Government,Higher education,Married-civ-spouse,Nontechnical,White,Male,North America,<=50K
[20-40[,Government,Higher education,Married-civ-spouse,Nontechnical,White,Male,North America,<=50K
[20-40[,Government,Higher education,Married-civ-spouse,Nontechnical,White,Male,North America,<=50K
[20-40[,Government,Higher education,Married-civ-spouse,Nontechnical,White,Male,North America,<=50K
[20-40[,Government,Higher education,Married-civ-spouse,Nontechnical,White,Male,North America,<=50K
[20-40[,Government,Higher education,Married-civ-spouse,Nontechnical,White,Male,North America,<=50K
[20-40[,Government,Higher education,Married-civ-spouse,Nontechnical,White,Male,North America,<=50K
[40-60[,Government,Higher education,Married-civ-spouse,Nontechnical,White,Male,North America,<=50K
[40-60[,Government,Higher education,Married-civ-spouse,Nontechnical,White,Male,North America,<=50K
[40-60[,Government,Higher education,Married-civ-spouse,Nontechnical,White,Male,North America,<=50K
[40-60[,Government,Higher education,Married-civ-spouse,Nontechnical,White,Male,North America,<=50K
[40-60[,Government,Higher education,Married-civ-spouse,Nontechnical,White,Male,North America,<=50K
[40-60[,Government,Higher education,Married-civ-spouse,Nontechnical,White,Male,North America,<=50K
[40-60[,Government,Higher education,Married-civ-spouse,Nontechnical,White,Male,North America,<=50K
[40-60[,Government,Higher education,Married-civ-spouse,Nontechnical,White,Male,North America,<=50K
[40-60[,Government,Higher education,Married-civ-spouse,Nontechnical,White,Male,North America,<=50K
[40-60[,Government,Higher education,Married-civ-spouse,Nontechnical,White,Male,North America,<=50K
[40-60[,Government,Higher education,Married-civ-spouse,Nontechnical,White,Male,North America,<=50K
[40-60[,Government,Higher education,Married-civ-spouse,Nontechnical,White,Male,North America,<=50K
[40-60[,Government,Higher education,Married-civ-spouse,Nontechnical,White,Male,North America,<=50K
[40-60[,Government,Higher education,Married-civ-spouse,Nontechnical,White,Male,North America,<=50K
[40-60[,Government,Higher education,Married-civ-spouse,Nontechnical,White,Male,North America,<=50K
[40-60[,Government,Higher education,Married-civ-spouse,Nontechnical,White,Male,North America,<=50K
[40-60[,Government,Higher education,Married-civ-spouse,Nontechnical,White,Male,North America,<=50K
[40-60[,Government,Higher education,Married-civ-spouse,Nontechnical,White,Male,North America,<=50K
[40-60[,Government,Higher education,Married-civ-spouse,Nontechnical,White,Male,North America,<=50K
[40-60[,Government,Higher education,Married-civ-spouse,Nontechnical,White,Male,North America,<=50K
[40-60[,Government,Higher education,Married-civ-spouse,Nontechnical,White,Male,North America,<=50K
[40-60[,Government,Higher education,Married-civ-spouse,Nontechnical,White,Male,North America,<=50K
[40-60[,Government,Higher education,Married-civ-spouse,Nontechnical,White,Male,North America,<=50K
[40-60[,Government,Higher education,Married-civ-spouse,Nontechnical,White,Male,North America,<=50K
[40-60[,Government,Higher education,Married-civ-spouse,Nontechnical,White,Male,North America,<=50K
[40-60[,Government,Higher education,Married-civ-spouse,Nontechnical,White,Male,North America,<=50K
[40-60[,Government,Higher education,Married-civ-spouse,Nontechnical,White,Male,North America,<=50K
[40-60[,Government,Higher education,Married-civ-spouse,Nontechnical,White,Male,North America,<=50K
[40-60[,Government,Higher education,Married-civ-spouse,Nontechnical,White,Male,North America,<=50K
[40-60[,Government,Higher education,Married-civ-spouse,Nontechnical,White,Male,North America,<=50K
[40-60[,Government,Higher education,Married-civ-spouse,Nontechnical,White,Male,North America,<=50K
[40-60[,Government,Higher education,Married-civ-spouse,Nontechnical,White,Male,North America,<=50K
[40-60[,Government,Higher education,Married-civ-spouse,Nontechnical,White,Male,North America,<=50K
[40-60[,Government,Higher education,Married-civ-spouse,Nontechnical,White,Male,North America,<=50K
[40-60[,Government,Higher education,Married-civ-spouse,Nontechnical,White,Male,North America,<=50K
[40-60[,Government,Higher education,Married-civ-spouse,Nontechnical,White,Male,North America,<=50K
[40-60[,Government,Higher education,Married-civ-spouse,Nontechnical,White,Male,North America,<=50K
[40-60[,Government,Higher education,Married-civ-spouse,Nontechnical,White,Male,North America,<=50K
[40-60[,Government,Higher education,Married-civ-spouse,Nontechnical,White,Male,North America,<=50K
[20-40[,Government,Higher education,Married-civ-spouse,Nontechnical,White,Male,North America,>50K
[20-40[,Government,Higher education,Married-civ-spouse,Nontechnical,White,Male,North America,>50K
[20-40[,Government,Higher education,Married-civ-spouse,Nontechnical,White,Male,North America,>50K
[20-40[,Government,Higher education,Married-civ-spouse,Nontechnical,White,Male,North America,>50K
[20-40[,Government,Higher education,Married-civ-spouse,Nontechnical,White,Male,North America,>50K
[20-40[,Government,Higher education,Married-civ-spouse,Nontechnical,White,Male,North America,>50K
[20-40[,Government,Higher education,Married-civ-spouse,Nontechnical,White,Male,North America,>50K
[20-40[,Government,Higher education,Married-civ-spouse,Nontechnical,White,Male,North America,>50K
[20-40[,Government,Higher education,Married-civ-spouse,Nontechnical,White,Male,North America,>50K
[20-40[,Government,Higher education,Married-civ-spouse,Nontechnical,White,Male,North America,>50K
[20-40[,Government,Higher education,Married-civ-spouse,Nontechnical,White,Male,North America,>50K
[20-40[,Government,Higher education,Married-civ-spouse,Nontechnical,White,Male,North America,>50K
[20-40[,Government,Higher education,Married-civ-spouse,Nontechnical,White,Male,North America,>50K
[20-40[,Government,Higher education,Married-civ-spouse,Nontechnical,White,Male,North America,>50K
[20-40[,Government,Higher education,Married-civ-spouse,Nontechnical,White,Male,North America,>50K
[20-40[,Government,Higher education,Married-civ-spouse,Nontechnical,White,Male,North America,>50K
[20-40[,Government,Higher education,Married-civ-spouse,Nontechnical,White,Male,North America,>50K
[20-40[,Government,Higher education,Married-civ-spouse,Nontechnical,White,Male,North America,>50K
[20-40[,Government,Higher education,Married-civ-spouse,Nontechnical,White,Male,North America,>50K
[20-40[,Government,Higher education,Married-civ-spouse,Nontechnical,White,Male,North America,>50K
[20-40[,Government,Higher education,Married-civ-spouse,Nontechnical,White,Male,North America,>50K
[20-40[,Government,Higher education,Married-civ-spouse,Nontechnical,White,Male,North America,>50K
[20-40[,Government,Higher education,Married-civ-spouse,Nontechnical,White,Male,North America,>50K
[20-40[,Government,Higher education,Married-civ-spouse,Nontechnical,White,Male,North America,>50K
[20-40[,Government,Higher education,Married-civ-spouse,Nontechnical,White,Male,North America,>50K
[20-40[,Government,Higher education,Married-civ-spouse,Nontechnical,White,Male,North America,>50K
[20-40[,Government,Higher education,Married-civ-spouse,Nontechnical,White,Male,North America,>50K
[20-40[,Government,Higher education,Married-civ-spouse,Nontechnical,White,Male,North America,>50K
[40-60[,Government,Higher education,Married-civ-spouse,Nontechnical,White,Male,North America,>50K
[40-60[,Government,Higher education,Married-civ-spouse,Nontechnical,White,Male,North America,>50K
[40-60[,Government,Higher education,Married-civ-spouse,Nontechnical,White,Male,North America,>50K
[40-60[,Government,Higher education,Married-civ-spouse,Nontechnical,White,Male,North America,>50K
[40-60[,Government,Higher education,Married-civ-spouse,Nontechnical,White,Male,North America,>50K
[40-60[,Government,Higher education,Married-civ-spouse,Nontechnical,White,Male,North America,>50K
[40-60[,Government,Higher education,Married-civ-spouse,Nontechnical,White,Male,North America,>50K
[40-60[,Government,Higher education,Married-civ-spouse,Nontechnical,White,Male,North America,>50K
[40-60[,Government,Higher education,Married-civ-spouse,Nontechnical,White,Male,North America,>50K
[40-60[,Government,Higher education,Married-civ-spouse,Nontechnical,White,Male,North America,>50K
[40-60[,Government,Higher education,Married-civ-spouse,Nontechnical,White,Male,North America,>50K
[40-60[,Government,Higher education,Married-civ-spouse,Nontechnical,White,Male,North America,>50K
[40-60[,Government,Higher education,Married-civ-spouse,Nontechnical,White,Male,North America,>50K
[40-60[,Government,Higher education,Married-civ-spouse,Nontechnical,White,Male,North America,>50K
[40-60[,Government,Higher education,Married-civ-spouse,Nontechnical,White,Male,North America,>50K
[40-60[,Government,Higher education,Married-civ-spouse,Nontechnical,White,Male,North America,>50K
[40-60[,Government,Higher education,Married-civ-spouse,Nontechnical,White,Male,North America,>50K
[40-60[,Government,Higher education,Married-civ-spouse,Nontechnical,White,Male,North America,>50K
[40-60[,Government,Higher education,Married-civ-spouse,Nontechnical,White,Male,North America,>50K
[40-60[,Government,Higher education,Married-civ-spouse,Nontechnical,White,Male,North America,>50K
[40-60[,Government,Higher education,Married-civ-spouse,Nontechnical,White,Male,North America,>50K
[40-60[,Government,Higher education,Married-civ-spouse,Nontechnical,White,Male,North America,>50K
[40-60[,Government,Higher education,Married-civ-spouse,Nontechnical,White,Male,North America,>50K
[40-60[,Government,Higher education,Married-civ-spouse,Nontechnical,White,Male,North America,>50K
[40-60[,Government,Higher education,Married-civ-spouse,Nontechnical,White,Male,North America,>50K
[40-60[,Government,Higher education,Married-civ-spouse,Nontechnical,White,Male,North America,>50K
[40-60[,Government,Higher education,Married-civ-spouse,Nontechnical,White,Male,North America,>50K
[40-60[,Government,Higher education,Married-civ-spouse,Nontechnical,White,Male,North America,>50K
[40-60[,Government,Higher education,Married-civ-spouse,Nontechnical,White,Male,North America,>50K
[40-60[,Government,Higher education,Married-civ-spouse,Nontechnical,White,Male,North America,>50K
[40-60[,Government,Higher education,Married-civ-spouse,Nontechnical,White,Male,North America,>50K
[40-60[,Government,Higher education,Married-civ-spouse,Nontechnical,White,Male,North America,>50K
[40-60[,Government,Higher education,Married-civ-spouse,Nontechnical,White,Male,North America,>50K
[40-60[,Government,Higher education,Married-civ-spouse,Nontechnical,White,Male,North America,>50K
[40-60[,Government,Higher education,Married-civ-spouse,Nontechnical,White,Male,North America,>50K
[40-60[,Government,Higher education,Married-civ-spouse,Nontechnical,White,Male,North America,>50K
[40-60[,Government,Higher education,Married-civ-spouse,Nontechnical,White,Male,North America,>50K
[40-60[,Government,Higher education,Married-civ-spouse,Nontechnical,White,Male,North America,>50K
[40-60[,Government,Higher education,Married-civ-spouse,Nontechnical,White,Male,North America,>50K
[40-60[,Government,Higher education,Married-civ-spouse,Nontechnical,White,Male,North America,>50K
[40-60[,Government,Higher education,Married-civ-spouse,Nontechnical,White,Male,North America,>50K
[40-60[,Government,Higher education,Married-civ-spouse,Nontechnical,White,Male,North America,>50K
[40-60[,Government,Higher education,Married-civ-spouse,Nontechnical,White,Male,North America,>50K
[40-60[,Government,Higher education,Married-civ-spouse,Nontechnical,White,Male,North America,>50K
[40-60[,Government,Higher education,Married-civ-spouse,Nontechnical,White,Male,North America,>50K
[40-60[,Government,Higher education,Married-civ-spouse,Nontechnical,White,Male,North America,>50K
[40-60[,Government,Higher education,Married-civ-spouse,Nontechnical,White,Male,North America,>50K
[40-60[,Government,Higher education,Married-civ-spouse,Nontechnical,White,Male,North America,>50K
[40-60[,Government,Higher education,Married-civ-spouse,Nontechnical,White,Male,North America,>50K
[40-60[,Government,Higher education,Married-civ-spouse,Nontechnical,White,Male,North America,>50K
[40-60[,Government,Higher education,Married-civ-spouse,Nontechnical,White,Male,North America,>50K
[40-60[,Government,Higher education,Married-civ-spouse,Nontechnical,White,Male,North America,>50K
[40-60[,Government,Higher education,Married-civ-spouse,Nontechnical,White,Male,North America,>50K
[40-60[,Government,Higher education,Married-civ-spouse,Nontechnical,White,Male,North America,>50K
[40-60[,Government,Higher education,Married-civ-spouse,Nontechnical,White,Male,North America,>50K
[40-60[,Government,Higher education,Married-civ-spouse,Nontechnical,White,Male,North America,>50K
[40-60[,Government,Higher education,Married-civ-spouse,Nontechnical,White,Male,North America,>50K
[40-60[,Government,Higher education,Married-civ-spouse,Nontechnical,White,Male,North America,>50K
[40-60[,Government,Higher education,Married-civ-spouse,Nontechnical,White,Male,North America,>50K
[40-60[,Government,Higher education,Married-civ-spouse,Nontechnical,White,Male,North America,>50K
[40-60[,Government,Higher education,Married-civ-spouse,Nontechnical,White,Male,North America,>50K
[40-60[,Government,Higher education,Married-civ-spouse,Nontechnical,White,Male,North America,>50K
[40-60[,Government,Higher education,Married-civ-spouse,Nontechnical,White,Male,North America,>50K
[40-60[,Government,Higher education,Married-civ-spouse,Nontechnical,White,Male,North America,>50K
[40-60[,Government,Higher education,Married-civ-spouse,Nontechnical,White,Male,North America,>50K
[40-60[,Government,Higher education,Married-civ-spouse,Nontechnical,White,Male,North America,>50K
[40-60[,Government,Higher education,Married-civ-spouse,Nontechnical,White,Male,North America,>50K
[40-60[,Government,Higher education,Married-civ-spouse,Nontechnical,White,Male,North America,>50K
[40-60[,Government,Higher education,Married-civ-spouse,Nontechnical,White,Male,North America,>50K
[40-60[,Government,Higher education,Married-civ-spouse,Nontechnical,White,Male,North America,>50K
[40-60[,Government,Higher education,Married-civ-spouse,Nontechnical,White,Male,North America,>50K
[40-60[,Government,Higher education,Married-civ-spouse,Nontechnical,White,Male,North America,>50K
[40-60[,Government,Higher education,Married-civ-spouse,Nontechnical,White,Male,North America,>50K
[40-60[,Government,Higher education,Married-civ-spouse,Nontechnical,White,Male,North America,>50K
[40-60[,Government,Higher education,Married-civ-spouse,Nontechnical,White,Male,North America,>50K
[40-60[,Government,Higher education,Married-civ-spouse,Nontechnical,White,Male,North America,>50K
[40-60[,Government,Higher education,Married-civ-spouse,Nontechnical,White,Male,North America,>50K
[40-60[,Government,Higher education,Married-civ-spouse,Nontechnical,White,Male,North America,>50K
[40-60[,Government,Higher education,Married-civ-spouse,Nontechnical,White,Male,North America,>50K
[40-60[,Government,Higher education,Married-civ-spouse,Nontechnical,White,Male,North America,>50K
[40-60[,Government,Higher education,Married-civ-spouse,Nontechnical,White,Male,North America,>50K
[40-60[,Government,Higher education,Married-civ-spouse,Nontechnical,White,Male,North America,>50K
[40-60[,Government,Higher education,Married-civ-spouse,Nontechnical,White,Male,North America,>50K
[40-60[,Government,Higher education,Married-civ-spouse,Nontechnical,White,Male,North America,>50K
[40-60[,Government,Higher education,Married-civ-spouse,Nontechnical,White,Male,North America,>50K
[40-60[,Government,Higher education,Married-civ-spouse,Nontechnical,White,Male,North America,>50K
[40-60[,Government,Higher education,Married-civ-spouse,Nontechnical,White,Male,North America,>50K
[40-60[,Government,Higher education,Married-civ-spouse,Nontechnical,White,Male,North America,>50K
[40-60[,Government,Higher education,Married-civ-spouse,Nontechnical,White,Male,North America,>50K
[40-60[,Government,Higher education,Married-civ-spouse,Nontechnical,White,Male,North America,>50K
[40-60[,Government,Higher education,Married-civ-spouse,Nontechnical,White,Male,North America,>50K
[40-60[,Government,Higher education,Married-civ-spouse,Nontechnical,White,Male,North America,>50K
[40-60[,Government,Higher education,Married-civ-spouse,Nontechnical,White,Male,North America,>50K
[40-60[,Government,Higher education,Married-civ-spouse,Nontechnical,White,Male,North America,>50K
[40-60[,Government,Higher education,Married-civ-spouse,Nontechnical,White,Male,North America,>50K
[40-60[,Government,Higher education,Married-civ-spouse,Nontechnical,White,Male,North America,>50K
[40-60[,Government,Higher education,Married-civ-spouse,Nontechnical,White,Male,North America,>50K
[40-60[,Government,Higher education,Married-civ-spouse,Nontechnical,White,Male,North America,>50K
[40-60[,Government,Higher education,Married-civ-spouse,Nontechnical,White,Male,North America,>50K
[40-60[,Government,Higher education,Married-civ-spouse,Nontechnical,White,Male,North America,>50K
[40-60[,Government,Higher education,Married-civ-spouse,Nontechnical,White,Male,North America,>50K
[40-60[,Government,Higher education,Married-civ-spouse,Nontechnical,White,Male,North America,>50K
[40-60[,Government,Higher education,Married-civ-spouse,Nontechnical,White,Male,North America,>50K
[40-60[,Government,Higher education,Married-civ-spouse,Nontechnical,White,Male,North America,>50K
[40-60[,Government,Higher education,Married-civ-spouse,Nontechnical,White,Male,North America,>50K
[40-60[,Government,Higher education,Married-civ-spouse,Nontechnical,White,Male,North America,>50K
[40-60[,Government,Higher education,Married-civ-spouse,Nontechnical,White,Male,North America,>50K
[40-60[,Government,Higher education,Married-civ-spouse,Nontechnical,White,Male,North America,>50K
[40-60[,Government,Higher education,Married-civ-spouse,Nontechnical,White,Male,North America,>50K
[40-60[,Government,Higher education,Married-civ-spouse,Nontechnical,White,Male,North America,>50K
[40-60[,Government,Higher education,Married-civ-spouse,Nontechnical,White,Male,North America,>50K
[40-60[,Government,Higher education,Married-civ-spouse,Nontechnical,White,Male,North America,>50K
[40-60[,Government,Higher education,Married-civ-spouse,Nontechnical,White,Male,North America,>50K
[40-60[,Government,Higher education,Married-civ-spouse,Nontechnical,White,Male,North America,>50K
[40-60[,Government,Higher education,Married-civ-spouse,Nontechnical,White,Male,North America,>50K
[40-60[,Government,Higher education,Married-civ-spouse,Nontechnical,White,Male,North America,>50K
[40-60[,Government,Higher education,Married-civ-spouse,Nontechnical,White,Male,North America,>50K
[40-60[,Government,Higher education,Married-civ-spouse,Nontechnical,White,Male,North America,>50K
[40-60[,Government,Higher education,Married-civ-spouse,Nontechnical,White,Male,North America,>50K
[40-60[,Government,Higher education,Married-civ-spouse,Nontechnical,White,Male,North America,>50K
[40-60[,Government,Higher education,Married-civ-spouse,Nontechnical,White,Male,North America,>50K
[40-60[,Government,Higher education,Married-civ-spouse,Nontechnical,White,Male,North America,>50K
[40-60[,Government,Higher education,Married-civ-spouse,Nontechnical,White,Male,North America,>50K
[40-60[,Government,Higher education,Married-civ-spouse,Nontechnical,White,Male,North America,>50K
[40-60[,Government,Higher education,Married-civ-spouse,Nontechnical,White,Male,North America,>50K
[40-60[,Government,Higher education,Married-civ-spouse,Nontechnical,White,Male,North America,>50K
[60-80[,Government,Higher education,Married-civ-spouse,Nontechnical,White,Male,North America,>50K
[60-80[,Government,Higher education,Married-civ-spouse,Nontechnical,White,Male,North America,>50K
[60-80[,Government,Higher education,Married-civ-spouse,Nontechnical,White,Male,North America,>50K
[60-80[,Government,Higher education,Married-civ-spouse,Nontechnical,White,Male,North America,>50K
[60-80[,Government,Higher education,Married-civ-spouse,Nontechnical,White,Male,North America,>50K
[60-80[,Government,Higher education,Married-civ-spouse,Nontechnical,White,Male,North America,>50K
[60-80[,Government,Higher education,Married-civ-spouse,Nontechnical,White,Male,North America,>50K
[60-80[,Government,Higher education,Married-civ-spouse,Nontechnical,White,Male,North America,>50K
[60-80[,Government,Higher education,Married-civ-spouse,Nontechnical,White,Male,North America,>50K
[60-80[,Government,Higher education,Married-civ-spouse,Nontechnical,White,Male,North America,>50K
[60-80[,Government,Higher education,Married-civ-spouse,Nontechnical,White,Male,North America,>50K
[60-80[,Government,Higher education,Married-civ-spouse,Nontechnical,White,Male,North America,>50K
[60-80[,Government,Higher education,Married-civ-spouse,Nontechnical,White,Male,North America,>50K
[20-40[,Government,Secondary education,Married-civ-spouse,Nontechnical,White,Male,North America,<=50K
[20-40[,Government,Secondary education,Married-civ-spouse,Nontechnical,White,Male,North America,<=50K
[20-40[,Government,Secondary education,Married-civ-spouse,Nontechnical,White,Male,North America,<=50K
[20-40[,Government,Secondary education,Married-civ-spouse,Nontechnical,White,Male,North America,<=50K
[20-40[,Government,Secondary education,Married-civ-spouse,Nontechnical,White,Male,North America,<=50K
[20-40[,Government,Secondary education,Married-civ-spouse,Nontechnical,White,Male,North America,<=50K
[20-40[,Government,Secondary education,Married-civ-spouse,Nontechnical,White,Male,North America,<=50K
[20-40[,Government,Secondary education,Married-civ-spouse,Nontechnical,White,Male,North America,<=50K
[20-40[,Government,Secondary education,Married-civ-spouse,Nontechnical,White,Male,North America,<=50K
[20-40[,Government,Secondary education,Married-civ-spouse,Nontechnical,White,Male,North America,<=50K
[20-40[,Government,Secondary education,Married-civ-spouse,Nontechnical,White,Male,North America,<=50K
[40-60[,Government,Secondary education,Married-civ-spouse,Nontechnical,White,Male,North America,<=50K
[40-60[,Government,Secondary education,Married-civ-spouse,Nontechnical,White,Male,North America,<=50K
[40-60[,Government,Secondary education,Married-civ-spouse,Nontechnical,White,Male,North America,<=50K
[40-60[,Government,Secondary education,Married-civ-spouse,Nontechnical,White,Male,North America,<=50K
[40-60[,Government,Secondary education,Married-civ-spouse,Nontechnical,White,Male,North America,<=50K
[40-60[,Government,Secondary education,Married-civ-spouse,Nontechnical,White,Male,North America,<=50K
[40-60[,Government,Secondary education,Married-civ-spouse,Nontechnical,White,Male,North America,<=50K
[40-60[,Government,Secondary education,Married-civ-spouse,Nontechnical,White,Male,North America,<=50K
[40-60[,Government,Secondary education,Married-civ-spouse,Nontechnical,White,Male,North America,<=50K
[40-60[,Government,Secondary education,Married-civ-spouse,Nontechnical,White,Male,North America,<=50K
[40-60[,Government,Secondary education,Married-civ-spouse,Nontechnical,White,Male,North America,<=50K
[40-60[,Government,Secondary education,Married-civ-spouse,Nontechnical,White,Male,North America,<=50K
[40-60[,Government,Secondary education,Married-civ-spouse,Nontechnical,White,Male,North America,<=50K
[40-60[,Government,Secondary education,Married-civ-spouse,Nontechnical,White,Male,North America,<=50K
[40-60[,Government,Secondary education,Married-civ-spouse,Nontechnical,White,Male,North America,<=50K
[60-80[,Government,Secondary education,Married-civ-spouse,Nontechnical,White,Male,North America,<=50K
[60-80[,Government,Secondary education,Married-civ-spouse,Nontechnical,White,Male,North America,<=50K
[60-80[,Government,Secondary education,Married-civ-spouse,Nontechnical,White,Male,North America,<=50K
[60-80[,Government,Secondary education,Married-civ-spouse,Nontechnical,White,Male,North America,<=50K
[60-80[,Government,Secondary education,Married-civ-spouse,Nontechnical,White,Male,North America,<=50K
[60-80[,Government,Secondary education,Married-civ-spouse,Nontechnical,White,Male,North America,<=50K
[60-80[,Government,Secondary education,Married-civ-spouse,Nontechnical,White,Male,North America,<=50K
